Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others
"Giày siu đẹp ạ, giao hàng nhanh nữa cực kì cực kì êm luôn đấy ạ. !",-1,1,1,1,-1,-1,-1,-1
Giày đẹp lắm giao hàng nhanh sẽ tiếp tục ủng hộ shopppp quá ưnggg,-1,1,1,-1,-1,-1,-1,-1
giày đẹp k có gì để chê  sẽ ủng hộ tiếp  hàng 10đ nhưng shipper thì 0đ  thái độ tệ,-1,0,-1,1,-1,-1,2,-1
"Shop giao đúng mẫu đúng size ạ, giày rất đẹp luôn, ngoài shop chỗ mình bán 200 lận về mua trên này rẻ hơn bao nhiêu",1,-1,-1,-1,1,1,-1,-1
"Chất liệu dày dặn, chắc chắn, đi ôm chân. Gót giày mới nên còn hơi cứng. Tóm lại chất lượng phù hợp trong tầm giá. Mua được 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",-1,-1,-1,2,-1,-1,-1,-1
"Hình ảnh chỉ mang tính chất nhận xu. Giày đẹp, đi khá vừa chân, sẽ ủng hộ shop thêm.",-1,-1,1,-1,2,-1,-1,-1
"Giày đẹp ạ, ship nhanh, mỗi tội là mình đặt cỡ 26 nhưng đó là số 3 thì cỡ to mình không vừa rộng quá",-1,1,1,-1,0,-1,-1,-1
Giày rất ok nha mọi ngừoi nên mua đi ạ rất ưng cái bụng ghê ………..,-1,-1,-1,-1,-1,-1,1,-1
giày đẹp giá rẻ thế giới hạn ôn tập và làm việc tại các trường hợp!,1,-1,1,-1,-1,-1,-1,-1
Giày đẹp form xinh mk size 39 nhưng vẫn chật nếu có mua thì mua lên vài size cho thoải mái,-1,-1,1,-1,0,-1,-1,-1
"Hàng đẹp xuất sắc, mọi ng nên mua. Chưa mang nên k biết bền không",-1,-1,1,-1,-1,-1,-1,-1
Với giá 110🐟 thì quá xinh rồi nè  Ship thân thiện giao hàng nhanh quá nha,-1,1,1,-1,-1,-1,-1,-1
"giày rất đẹp mình đi rất vừa , lúc đầu mua cung no mà nhận giày xong lại thích quá biết shop sơm thì có phải tốt không vừa mua giá hợp lý mà lại đẹp mọi người cứ yên tâm mua thôi ạ, mình rất hài lòng",2,-1,1,-1,1,-1,-1,-1
Hình ảnh chỉ mang tính chất minh hoạ.giầy đẹp miễn ch.đóng gói cẩn thân,-1,-1,1,-1,-1,1,-1,-1
Hình ảnh chỉ mang tính nhận xu thoii nhưng mà hàng đẹp lắm nha mọi người,-1,-1,1,-1,-1,-1,-1,-1
Không có để trong hop nha xui nha má shop tệ quá chêeeee Size 38 mang như 39 40 nha,-1,-1,-1,-1,0,0,-1,-1
"Không đúng với mô tả, còn bị dính keo k xoá đi đc, chả biết nên đi hay không Chỉ đc mỗi giao hàng nhanh.",-1,1,-1,-1,-1,0,-1,-1
Giày ok. Có hộp không mất form. Khá ok.,-1,-1,-1,-1,-1,-1,1,-1
"🌻Áo xịn cho năm học mới ở đây nè^^ 💫 Lớp còn phân vân chưa biết đặt mẫu áo gì thì Playful là gợi ý tuyệt vời với phom áo polo chỉn chu, phối thân áo 2 màu cực nổi bật đó nha 👉Ghé ngay vào Hải Anh vì đang có ưu đãi siu đặc biệt cho ngày ""Back to school"" đó",-1,-1,-1,-1,-1,-1,-1,2
Rất ưng luôn nhưng mà lỗ thoát khí hơi to nhưng mà không ảnh hưởng nhiều tới sản phẩm,-1,-1,-1,-1,-1,-1,1,-1
giày đẹp lắm giao hàng nhanh đóng gói cẩn thận nhưng mà cái hộp hơi méo,-1,1,1,-1,-1,1,-1,-1
Sản phẩm tố nên mọi ngừoi đáng mua nhé mọi người muaaa đi rì com mennnn lắm nhaaaa,-1,-1,-1,-1,-1,-1,1,-1
So với giá tiền thì chất lượng ok nhưng mà đơn vị vận chuyển giao hơi lâu,-1,0,-1,1,-1,-1,-1,-1
"Hàng Okii lắm luôn, giao cũng nhanh nữa, sẽ còn shop nhiều ủng hộ nè",-1,1,-1,-1,-1,-1,1,-1
Ok nha mng sang xịn mịn 🤤 mua liền kkkk giao hàng đỉnh lắm 😢 nhanh cực luôn mng  sẽ ủng hộ tiếp ❤️,-1,1,-1,-1,-1,-1,1,-1
Khá đẹp giao hàng lây do dịch hàng không nặng tay lắm ạ,-1,0,1,-1,-1,-1,-1,-1
Chỉ biết dùng hai từ đẹp rẻ tặng shop! Rất đáng mua nhé mọi người…,1,-1,1,-1,-1,-1,-1,-1
Đế hơi bự nhưng mà mang vừa chân,-1,-1,-1,2,1,-1,-1,-1
Sản phẩm giống với mô tả. Với giá này thì chất lượng v là tốt rồi. Nếu có cơ hội mình sẽ còn ủng hộ shop.,-1,-1,1,1,-1,-1,-1,-1
Cũng xinh nha,-1,-1,1,-1,-1,-1,-1,-1
Đôi này mang rất oke nhé from cũng đẹp cái ngon nhất vẫn là giá qué rẻ cho một đôi giày đẹp chân mình dài 24cm5 size 38 mang vừa chân ko bị chật,1,-1,1,-1,1,-1,-1,-1
"giao hàng nhanh, sản phẩm chất lượng, xứng đáng với giá tiền, 10 điểm",-1,1,-1,1,-1,-1,-1,-1
"Giao hàng nhanh chóng, đóng gói cẩn thận, đánh giá mang tính chất nhận xu",-1,1,-1,-1,-1,1,-1,-1
Giày tốt xịn lắm nha from to nên bà này thích gọn thì xem xét ạ đi đúng size đi chứ tui sợ bé nên mua hơn 1size về rộng qué,-1,-1,2,1,2,-1,-1,-1
chồi ôi giày nhìn xinh lắm nha mn giá cả cũng hợp lí giao hàng nhanh,2,1,1,-1,-1,-1,-1,-1
"Giày đẹp, chắc chắn, tăng size đi cho thoải mái nhé mn",-1,-1,1,1,2,-1,-1,-1
Đúng hơi nhăn nhưng chất tốt và đẹp sẽ cóng ủng hộ Shop nhiều hơn,-1,-1,1,1,-1,-1,-1,-1
Khá là hài lòng,-1,-1,-1,-1,-1,-1,2,-1
Chất lượng sản phẩm ok. Shop giao hàng nhanh.hình ảnh mang tính chất nhận xu,-1,1,-1,2,-1,-1,-1,-1
"Giao hàng siêu nhanh,đặt hôm trước hôm sau đã nhận được hàng. Giày form gọn,đẹp . Đi êm chân. Mọi người cứ yên tâm mua. Lúc đầu mình cũng lo ko đẹp mà đẹp ko tưởng luôn.",-1,1,1,1,-1,-1,-1,-1
"Sản phẩm rất ok nha mn, giao hàng nhanh, đóng gói cẩn thận shop phục vụ nhiệt tình, với cái giá này thì mình qua trời ưng luôn rồi. Mọi người nên mua nha. Mình vẫn tiếp tục ửng hộ shop",-1,1,-1,1,-1,1,1,-1
Giày thể thao oke mua cho em trai nói chung dùng đi thể dục thể thao,-1,-1,-1,-1,-1,-1,1,-1
À mình nói nhỏ bạn nào mua thì mua size nào tao hơn chân mình 0.5cm ý thì nó đỡ chật hơn,-1,-1,-1,-1,-1,-1,-1,2
Sán phẩm tốt sẽ ủng hộ shop tiếp hình ảnh chỉ mang tính chất nhận xu,-1,-1,-1,-1,-1,-1,1,-1
Giày đẹp nkaaa khá dày nhưng phần đế hơi to một chút nhưng nên mua đúng size nhaaa,-1,-1,1,2,-1,-1,-1,-1
sản phẩm đẹp lắm ạ,-1,-1,1,-1,-1,-1,-1,-1
Sản phẩm chất lượng,-1,-1,-1,1,-1,-1,-1,-1
f is going on a walk and i confirm your appointment at the end of the month at,-1,-1,-1,-1,-1,-1,-1,2
"Giao hàng lâu, đóng gói hàng k bị móp méo, đi âm chân dùng lâu không rõ thế nào",-1,0,-1,0,-1,1,-1,-1
Săn sale giá rẻ nên sản phẩm cũng bình bình thôi nhưng giá nào của nấy. Cũng tạm được .,1,-1,-1,-1,-1,-1,2,-1
Trừ việc không có hộp ra thì mọi thứ ổn trong tầm giá,-1,-1,-1,-1,-1,0,2,-1
"Sản phẩm đúng với giá tiền này, với giá này l thể đòi hỏi chất lượng tốt đc. Tuy nhiên đeo vẫn chắc chắn. Nhưmg hơi rộng so với size thông thường",-1,-1,-1,1,2,-1,1,-1
"Hàng chuẩn y hình, tôi rất hài lòng",-1,-1,1,-1,-1,-1,-1,-1
"Đóng gói chắc chắn, giày ok đúng tầm giá, rẻ nên khá ok. ai muốn giày chắc chắn bền đẹp hơn thì mua loại cao hơn. rẻ nên ok r",1,-1,-1,-1,-1,1,2,-1
Giao hàng nhanh Giày đẹp lắm nha Nhẹ mang êm chân lắm ạ Gói hàng cẩn thận,-1,1,1,1,-1,1,-1,-1
Ko ngờ với giá rẻ thế mà đc đôi giày chất lượng vậy đáng tiền lắm mua ngay chờ j,1,-1,-1,1,-1,-1,-1,-1
Giày đẹp giá ổn tui mang size 41 mn nên mua nhỏ hơn 1 size nha do nó hơi rộng,2,-1,1,-1,0,-1,-1,-1
Sản phẩm đẹp lắm nha mình sẽ mua ủng hộ shop nhiều lần nữa.,-1,-1,1,-1,-1,-1,-1,-1
Giày đẹp lắm mọi ng aj bth em đi dép 37 mà giày tăng thêm một size nha shipper thân thiện vui tính  mà em hối shop giao cho em mà shop kh gắt đâu ạ em sẽ ủng hộ shop dài dài ạ,-1,1,1,-1,-1,2,-1,-1
Tốt nha lại rẻ nữa chứ nên mua thôi yessssss,1,-1,-1,-1,-1,-1,1,-1
Hàng giao nhanh chất lượng hình ảnh chỉ mang tính chất nhận xu,-1,1,-1,1,-1,-1,-1,-1
Giao hàng nhanh chất lượng chưa sử dụng chưa biết,-1,1,-1,-1,-1,-1,-1,-1
sz 40 nhưng mà hơi bó chân như 39 nên cx khó chịu,-1,-1,-1,-1,0,-1,-1,-1
"Giày giống hình, đẹp ,ưng .......",-1,-1,1,-1,-1,1,1,-1
Giày phù hợp với giá tiền. Giày đi nhẹ và êm chân qertyuigjdghj,-1,-1,-1,1,-1,-1,2,-1
giày rất đp nha mọi người mọi người nên mua nha,-1,-1,1,-1,-1,-1,-1,-1
Hình ảnh chỉ mang tính chất nhận xu . Giày đẹp giá rẻ nên mua nhé Mn sĩ em chân lắm ạ.,1,-1,1,1,-1,-1,-1,-1
Sp ok đẹp đóng gói hàng cẩn thận jdndbsjbdbdbfhh,-1,-1,1,-1,-1,1,2,-1
Đẹp tuyệt vời 10₫,-1,-1,1,-1,-1,-1,-1,-1
"XỊn xin. Shop rất thân thiện, nhiệt tình và còn rất tâm lí nữa. Giao hàng nhanh  Đánh giá1000/10đ lun ý✨✨✨✨",-1,1,-1,1,-1,1,-1,-1
Mở hộp ra nhìn thấy rất chi là hạnh phúc.Chỉ với 132k mà có ngay một em đẹp tuyệt vời. Form ko bị mất. Giao hàng hơi lâu mong shop cải tiến dịch vụ giao nhanh ạ♥️,-1,0,1,-1,-1,-1,-1,-1
"Giày lên form đẹp nha mọi người, đường may chắc chắn không có chỉ thừa. Đế bằng cao su nhưng với giá này thì ổn áp lắm nha!!!",-1,-1,1,1,-1,-1,-1,-1
"Giày đẹp , shop giao đúng size và giao hàng rất nhanh mình rất hài lòng về sản phẩm",-1,1,1,-1,1,-1,1,-1
giao hàng nhanh hàng đúng với koo tả rất dseepj,-1,1,-1,-1,-1,-1,-1,-1
Hàng đẹp.đúng vs mô tả. Đág mua.giá rẻ do m mua đc sale.ưng lắm,1,-1,1,-1,-1,-1,-1,-1
Giày đẹp giá rẽ chân 23-24cm muốn mang rộng raiy thì chọn size38 còn vừa chân luôn thì chọn size37 nha,1,-1,1,-1,2,-1,-1,-1
"Đẹp y hình , from chuẩn . Mình đặt nhầm size shop đổi lại đúng size rất có tâm ❤️ nên mua nha mn",-1,-1,1,-1,-1,1,-1,-1
giày đẹp lắm ý mng gói hàng siêu kĩ luôn đầy đủ tag mác bill nha k bị móp méo tí nào,-1,-1,1,-1,-1,1,-1,-1
Nhức nách luôn shop ơi. 1 hộp giấy bảo vệ với 1 hộp giày nữa. 10 điểm cho đóng gói bảo vệ hàng. 10 điểm cho chất lượng đôi giày. Đẹp hơn trong ảnh. Nên mua nha,-1,-1,1,1,-1,1,-1,-1
"Shop nhiệt tình, sp đẹp , giao hàng nhanh, mik mua lần thứ 2 rồi rất ưng ạ. Nên mua nha mọi người",-1,1,1,-1,-1,1,-1,-1
T ns hun mín nc your dad has to work today at the office for the next,-1,-1,-1,-1,-1,-1,2,-1
"Giày đi êm, kiểu dáng hơi to một tý, cũng được 80% như hình , khá hài lòng",-1,-1,-1,-1,-1,-1,-1,-1
"Hàng rất OK , nhưng size thì mọi người nên chọn size lớn hơn số mik hay đi nha",-1,-1,-1,-1,2,-1,1,-1
"Sản phẩm rất tốt mọi người nên mua về sử dụng, sẽ quay lại ủng hộ shop lần sau",-1,-1,-1,-1,-1,-1,1,-1
"Mặc dù bên ngoài móp méo mà ở trong oke lắm ạ, form giày vẫn giữ được, có hộp luôn nè.",-1,-1,1,-1,-1,1,1,-1
mua của Shop lần hai rồi lần nào cũng ưng ý đúng form đúng sai đi rất em chân shop ủng hộ shop dài dài,-1,-1,1,1,1,-1,-1,-1
"Hàng đẹp lắm nha, shop đóng gói cẩn thận còn giao siêu nhanh nữa. Cảm ơn shop ạ",-1,1,1,-1,-1,1,-1,-1
"Giày đẹp, shop rep tin nhiệt tình, nhưng mong shop có bảng quy đổi kích cỡ, bàn chân mình 25cm đi cỡ 40 hơi kích 1 xíu, may mà k chật, và mình k hiểu sao bill hàng lại là của nike trong khi mình mua đôi NY nhỉ ?",-1,-1,1,-1,2,1,-1,-1
Giày ở ngoài xinh lắm nha mọi người Giao đúng mẫu Mặc hơi rộng xíu nma hông sao:),-1,-1,1,-1,-1,1,-1,-1
Giày đi chật cứng đi đau chân mình đi size 37 mà vẫn chật,-1,-1,-1,0,0,-1,-1,-1
Mang tính chất nhận xu nha mọi người ơi hihi,-1,-1,-1,-1,-1,-1,-1,2
Đẹp totts lắm ạ       jsuwhsuakqh2ieh7sqhhqiai1naiakq Zgyahwaaiejs,-1,-1,1,1,-1,-1,-1,-1
Giày to vừa chân màu trắng chữ rõ ràng Dáng lên ổn Giày độn cao Giao hàng nhanh,-1,1,2,1,1,-1,-1,-1
"Đẹp hơn trên ảnh , shop cbi hàng nhanh giá rẻ ncl 10 điểm",1,-1,1,-1,-1,1,-1,-1
giày đúng với mô tả nhưng mà điểm trừ là ko có hộp chỉ để trong bịch bóng sợ sẽ mất form giày,-1,-1,-1,-1,-1,2,-1,-1
Rất đẹp có mút giữa from giày nx đỉnhhhhhhhhh,-1,-1,1,-1,-1,-1,-1,-1
"Giày đẹp, giá quá rẻ chỉ là do hàng quốc tế nên giao lâu lắm, mn nên mua sớm để tới lúc cần kịp mang cho vừa kẻo trễ, giày rất đẹp nhưng mình lười quay video chụp ảnh, mn thông cảm",1,0,1,-1,-1,-1,-1,-1
Hơi rộng nhưng vẫn chấp nhận đc 👍👍,-1,-1,-1,-1,0,-1,2,-1
Giao hàng nhanh đóng gói cẩn thận mọi người nên đặt lên 1 size để vừa chân hơn nhé,-1,1,-1,-1,-1,1,-1,-1
Mình nhờ bạn nhận giùm nên chưa có video hình ảnh chừng nào có mình sửa lại cho nhen 🥹,-1,-1,-1,-1,-1,-1,-1,2
SĂN S A L E NHỮNG CHIẾC SƯỜN XÁM CÁCH TÂN MẶC TẾT  💋💋💋 Nhanh tay trong hôm nay để hưởng được nhiều ưu đãi nàooo 👉👉👉 👗Mẫu 1: https://shope.ee/5fFQ20B4tv 👗Mẫu 2: https://shope.ee/3fULeINtpY 👗Mẫu 3: https://shope.ee/3fULeH2EhV 👗Mẫu 4: https://shope.ee/7zdKoDUXp3 👗Mẫu 5: https://shope.ee/7pJubseRVJ 👗Mẫu 6: https://shope.ee/8et1bNppLc Cre st,-1,-1,-1,-1,-1,-1,-1,2
Giày đẹp lắm nha mình chụp nhìn kh đẹp lắm nhm nhìn bên ngoài siêu đỉnh luôn a kh có chỗ nào để chê ! Giao hàng cực nhanh luôn a đặt chiều hnay tối đã thấy giao tới r nha ❤️ sẽ ủng hộ shop nhiều 💗💗💗,-1,1,1,-1,-1,-1,-1,-1
Hình ảnh chỉ mang tính chất nhận xuuuu,-1,-1,-1,-1,-1,-1,-1,2
"Hàng ok , đẹp , êm chân !",-1,-1,1,1,-1,-1,1,-1
Hợp lý lên mia nha mmcmxjdnssms,-1,-1,-1,-1,-1,-1,-1,2
"Dúng mô tả, hàng đẹp nên mua, giao hàng từ nước ngoài nên hơi lâu xứng đáng với sự mong chờ",-1,0,1,-1,-1,-1,-1,-1
Vd mang tính chất nhận xu thôi ạ Shipper thân thiện,-1,1,-1,-1,-1,-1,-1,-1
Tuy rẻ mà đẹp. Chất liệu rất tốt. M rất thích. Đi nhẹ. Êm chân. Mua hàng trung tuy chờ lâu nhưng hài lòng,1,0,1,1,-1,-1,-1,-1
Giày thì khá ok như side 42 thì hơi chật,-1,-1,-1,-1,0,-1,2,-1
Hình ảnh chỉ mang tính chất nhận ......hihi,-1,-1,-1,-1,-1,-1,-1,2
"From chuẩn, mang nghe nhẹ chân, thoải mái, giá cả cũng rẻ mn nên mua",1,-1,1,1,-1,-1,-1,-1
đặt đen giao xanh 😭😭😭😭😭😭😭nma cx ok,-1,-1,-1,-1,-1,0,-1,-1
"Giày xinh vch luôn ấy ạ!!!!!!! Chưa mua đôi nào ưng như đôi này nma size hơi bé nhs shop uii còn đâu rất ổn rất okela lun ấy rate 9,6₫ lun ạ,rất đáng để mua lun nhs mọi người ơii💗",-1,-1,1,-1,2,-1,1,-1
Giày đẹp nha mn không nghĩ rẻ mà xịn như vậy. Mang xinh thật sự. Lần sau sẽ mua tiếp,1,-1,1,-1,-1,-1,-1,-1
Giao hàng nhanh Chất lượng tương xứng giá tiền Dùng đi tập thể dục,-1,1,-1,1,-1,-1,-1,-1
Giày đẹp giao hàng hơi lâu chút chắc tại do mình đặt đúng dịp tết nên bị hoãn,-1,0,1,-1,-1,-1,-1,-1
"Giày siêu đẹp ,ưng lắm luôn Hàng đóng gói chắc chắn  Hộp k bị méo ,nên mua nha mn",-1,-1,1,-1,-1,1,-1,-1
Đi gấc là đau chân luôn dù lấy size vừa r nhưng đi đau chân k đi lại lâu đc,-1,-1,-1,0,2,-1,-1,-1
"Giày tạm dc, đóng gói cẩn thận bdjskbd bxjkx dkdh kskbdhdnjnd d knd djd jjsjsv bsjdndbb jsjs. D nnxjdbb nndjsvbsb bsjdkdj jxjkdosk. Njdkkdlsl. Nskkskjdnd",-1,-1,-1,-1,-1,1,2,-1
"Giày rẻ,đẹp.đi lên chân rất đẹp.rất ưng ý.giá rẻ nên không đòi hỏi j nhiều",1,-1,1,-1,-1,-1,-1,-1
"Giày form to, chắc chắn, hơi có tí bẩn. Nếu mua nên mua lùi lại 1 2 size nha",-1,-1,2,1,2,-1,-1,-1
"Chất đẹp dày dặn , hàng đẹp , giá rẻ , ông tr ơi thích quá à, mua đi mua đi kkkkkkk",1,-1,1,1,-1,-1,-1,-1
Sp ok đúg giá  nhưg vận chuyển và đóng gói quá sơ sài móp méo hết,-1,-1,-1,-1,-1,0,1,-1
"Mình nhìn thì khá là rộng, đi vào cũng rộng",-1,-1,-1,-1,0,-1,-1,-1
"Đế lỗi ,lỗ dây ko có khuy sắt",-1,-1,-1,-1,-1,-1,0,-1
"Trời ơi săn được đôi quá đẹp luôn mà quá rẻ nữa, hơn cả mong đợi. Đế êm lắm mà tay mình ấn vào còn thây rén nữa. Màu kem hơi thiên có ánh vàng. Dây to nhìn lạ mắt đẹp mn ạ. Đi được 2 kiểu.  Lên mua nha mn ơi😚😚",1,-1,1,1,-1,-1,-1,-1
Xinh nhắm í mà giao hàng hơi lâu hàng chuẩn from nchung là đẹp ạ giaỳ trắng dìm da quá 🥲,-1,2,1,-1,-1,-1,-1,-1
"Đã nhận đủ sản phẩm đặt, mua hộ nen k có ảnh, hộp bị rách, móp phom chắc do van chuyển xa",-1,-1,-1,-1,-1,0,-1,-1
Giày quá tốt cho chất lượng mình áp mã nên được 1 cái giá khá hời,2,-1,-1,1,-1,-1,-1,-1
Giao hàng nhanh chóng săn sale nên mua được giá rẻ mn nên mua nha,1,1,-1,-1,-1,-1,-1,-1
Giày thêu hơi thừa vải tý còn lại oke hết ạ,-1,-1,-1,0,-1,-1,1,-1
Giày chủaan kích cỡ ở ngoài giày khá chất phối đồ lên đẹp giá hạt dẻ.,1,-1,1,-1,1,-1,-1,-1
"Đại hội đại biểu toàn quốc lần thứ III của Đảng, tháng 9-1960 quyết nghị ""từ nay trở đi lấy ngày 3 tháng 2 dương lịch mỗi năm làm ngày kỷ niệm thành lập Đảng"".",-1,-1,-1,-1,-1,-1,-1,2
Đẹp và rất ok ko biết sử dụng lâu thì ra sao nhưng trước mắt thấy ok  Hình ảnh mang tính chất nhận xu,-1,-1,1,-1,-1,-1,1,-1
Sản phẩm ok hàng đẹp nên mua nha cả nhà rất ưng ý quá tuyệt là tuyệt,-1,-1,1,-1,-1,-1,1,-1
"Giày xinh lắm mn ơi nên mua nha, ship hàng cũng nhanh nữa",-1,1,1,-1,-1,-1,-1,-1
-  Sao cứ phải đi cty mới gọi là đi làm ạ . Ngồi nh.à làm cũng có thu nhập ổn định nhé.Tết cận kề . Mom nào nghỉ ở nhà chăm con không kiếm được ti.ền bí lắm.   - Ai muốn phụ ck kiếm ti.ền mua bỉ.m sữ.a cho bé thi ib mình nè .Cv dễ làm dễ hiểu nữa mà lại ko c.ọc ko v.ốn khô.ng p.hí nữa hướng dẫn cv thấy hợp thì mình duy trì cv không thì thôi coi như trải nghiệm chả mất ngàn nào .    - Cv thật người thật nha ai làm thì e hd không thì thôi chứ e k ép ai đâu nha.👌,-1,-1,-1,-1,-1,-1,-1,2
Mk chọn giày màu cam đất size 38 mà shop giao cho mk lại là giày đen size 36  V là s hả shop,-1,-1,-1,-1,-1,-1,-1,2
Shop bán hàng uy tín giày y hình lẻn chân xinh nhé đi êm thoải mái lắm cảm ơn shop,-1,-1,1,1,-1,1,-1,-1
"Giày ok đi êm chân nhưng mang lên ko đẹp huhu, hơi thất vọng xíu nhg để chạy nhảy vẫn ok",-1,-1,0,1,-1,-1,-1,-1
"Giày ko có miếng đệm giày, mà dán 1 miếng mỏng vô đế luôn, đi đau chân vl,",-1,-1,-1,0,-1,-1,-1,-1
Bình thường độ bền phải đi mới biết được,-1,-1,-1,-1,-1,-1,2,-1
"Chất lượng sản phẩm tuyệt vời, đóng gói ổn định, hàng đẹp, không lỗi",-1,-1,-1,1,-1,1,-1,-1
Hàng móp méo ngoài hộp một chút nhubgw nói chung là tốt đẹp,-1,-1,-1,-1,-1,2,1,-1
Giày đẹp đóng góp cẩn thận giao hàng nhanh lên mua,-1,1,-1,-1,-1,1,-1,-1
Giày khá đẹp nên mua nha mua cho ghệ ghệ rất thích heheh sẽ quay lại lần sau,-1,-1,1,-1,-1,-1,-1,-1
"Sản phẩm đẹp, giao hành nhanh, quá suất sắc, shop rất nhiệt tình",-1,1,1,-1,-1,1,1,-1
form giày xấu quá =))))) ko thần thánh như mn đồn đi bị nặng chân cơ mà rẻ nên chấp nhận vậy,1,-1,0,0,-1,-1,-1,-1
Hàng đẹp cũng tốt giao hàng nha cho shop 5 Sao,-1,1,1,1,-1,-1,-1,-1
"Giày đẹp lắm nha, shop giao hàng nhanh, chất lượng vô cùng tuyệt vời, giày cứng cáp, đi êm chân lắm",-1,1,1,1,-1,-1,-1,-1
Ý nghĩa của từ hy viên và học tập và làm việc tại tát tới tấp nập người qua lại với nhau,-1,-1,-1,-1,-1,-1,-1,2
